"","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulate"
"Q92522",0.932637002133262,17.7318638534338,1.79195409217725,0.103922062394894,0.26604047973093,-5.41648729284418,"unchanged"
"Q13242",-0.932454561321599,18.8096128183802,-3.01284186008017,0.0132989725026884,0.108877373511057,-3.43529685757068,"unchanged"
"Q6ZWJ1",-0.924404569696877,16.3579184575029,-1.9748564712589,0.0770242068809567,0.221981170044301,-5.14126169365152,"unchanged"
"P06396",0.923852846611553,18.802619846445,2.28327098105522,0.0459640995696928,0.187828453972297,-4.65337479516865,"unchanged"
"Q86V81",-0.916549256036493,19.2635725090221,-2.27833162676642,0.0463493270149438,0.187828453972297,-4.66137539527077,"unchanged"
"P63010",-0.908983617638633,18.1136274392201,-1.96006417020895,0.0789302924124984,0.223802348106324,-5.16396694865882,"unchanged"
"O95232",-0.902716553820294,17.3270084826832,-1.90250115954098,0.0867771940852317,0.238504189878428,-5.25160863481878,"unchanged"
"Q9NYU1",-0.90234875439933,20.4792925731681,-2.64518741837869,0.0248511772078556,0.146491149856833,-4.05578433067265,"unchanged"
"Q8NDV7",-0.901191380680185,18.2271893823123,-2.20908128635309,0.0520915957438266,0.194475290776953,-4.77297925717688,"unchanged"
"P23246",-0.893940415816555,22.9537813027251,-2.63014060316946,0.0254965303419646,0.14834344926234,-4.08098089319344,"unchanged"
"Q14103",-0.885456622252569,18.6766899145854,-1.80217512842237,0.102214568079169,0.263173140801538,-5.40144429058856,"unchanged"
"O15015",-0.883067728482501,18.5029534050317,-2.52547970955881,0.0304717313617763,0.160546412587005,-4.25554709860776,"unchanged"
"Q96AG4",-0.881822392404931,18.481835113135,-1.56240437335178,0.149786105521452,0.323826772900933,-5.74206941379031,"unchanged"
"P63261",0.879285378876435,18.5613582691808,2.35179696778826,0.0409309705795456,0.178029852617829,-4.54186685929546,"unchanged"
"Q9Y2L1",-0.878355839707172,17.8442977679763,-2.28621943714665,0.0457356313536991,0.187828453972297,-4.64859653187373,"unchanged"
"Q8WWY7",-0.877863894894755,17.2986035200917,-1.78774909852505,0.104632114839788,0.26633629231946,-5.42266362651656,"unchanged"
"P33993",0.870638615636341,18.6847767658208,1.9911766360696,0.074971587274286,0.221981170044301,-5.11612742876463,"unchanged"
"Q9HAV7",-0.864182801728617,18.4171603033012,-2.33848533312923,0.0418646083901099,0.180339851526627,-4.56360020859202,"unchanged"
"Q9H9B4",0.86268053704104,19.3313171062154,1.5158588163683,0.161034459098984,0.332458238139839,-5.80492974915605,"unchanged"
"Q15084",0.855797203886876,18.6225004423725,1.31432419235554,0.218580906099611,0.40801769138594,-6.0628454236349,"unchanged"
"Q9Y224",-0.855458824788741,23.0205111578674,-2.30535707364562,0.0442793509620778,0.185393918046831,-4.61753819235311,"unchanged"
"Q13835",-0.85457068515425,21.1658954347858,-2.19058417158728,0.0537383028981732,0.195729753645379,-4.80260146579973,"unchanged"
"P52272",-0.843633888622058,22.5197144525764,-2.58649366977767,0.0274646716996907,0.152077141824159,-4.15393521933581,"unchanged"
"P84098",-0.840855219872239,22.714028986094,-2.4542430642452,0.0343975094078965,0.169341584777337,-4.37355610988849,"unchanged"
"P78527",-0.834548413948184,22.2040377857548,-2.47594825098138,0.0331511742570637,0.16501917852405,-4.33767735355543,"unchanged"
"Q9UPQ9",-0.830679133216098,19.1023548067971,-2.14044752251699,0.058457829279029,0.203016337341124,-4.88246545115039,"unchanged"
"Q00587",-0.830452942843731,17.4094492650406,-2.39141310916595,0.0382713896477537,0.175085808699167,-4.47699413495638,"unchanged"
"Q96QA5",-0.828907739135825,18.1738589901566,-1.86198634828438,0.0927305772682432,0.244383446807495,-5.31258032450456,"unchanged"
"P11021",0.826947227311074,21.9429367459073,2.66325390605987,0.0240978389049206,0.144305486071599,-4.02550189651717,"unchanged"
"Q13136",-0.817969150148368,18.7512824546858,-1.99985626889759,0.0739010654883425,0.221981170044301,-5.10272493009373,"unchanged"
"P27635",-0.816065977804971,21.084842177758,-2.56478411807999,0.0284992287114319,0.153827162201464,-4.19014223535512,"unchanged"
"P52732",-0.815589123425777,25.1265288232944,-2.2387471745046,0.0495519265834566,0.187828453972297,-4.72530209933672,"unchanged"
"Q7L014",-0.813461878311305,19.0349292206653,-2.383107836849,0.0388145346228682,0.175085808699167,-4.49061759412527,"unchanged"
"Q08945",-0.812070448411404,19.7588068727676,-2.40573178901328,0.0373524493936646,0.175085808699167,-4.4534785787537,"unchanged"
"Q6ZVX7",0.81106522055326,16.5319904206298,2.26294762052699,0.0475693628333035,0.187828453972297,-4.68626048292619,"unchanged"
"P62081",-0.806475587126982,19.1496240917264,-2.3741508935712,0.0394087717012611,0.175085808699167,-4.50529634870216,"unchanged"
"P49916",-0.804692916043937,17.0717757974834,-2.11056752456018,0.0614571672399064,0.207270842319509,-4.92975020840391,"unchanged"
"Q9NQT5",-0.800598422718455,18.1957374808563,-2.37319863349503,0.0394724702647676,0.175085808699167,-4.50685608138489,"unchanged"
"O43548",-0.797584131541932,17.5043123662056,-1.87403192751471,0.0909220232557108,0.244383446807495,-5.29451638464886,"unchanged"
"P49750",-0.795929219815005,17.9460743223309,-1.3974740532198,0.193013271389163,0.374328768754741,-5.95937803654557,"unchanged"
"Q96KR7",-0.794713514934969,19.6375652535331,-2.09844523072616,0.0627155252748554,0.207270842319509,-4.9488641582059,"unchanged"
"P60900",-0.791224574247444,17.7141076881017,-1.93206564435354,0.0826600322346533,0.232903738623426,-5.20674010320344,"unchanged"
"Q01469",-0.790373753529472,21.6758438526171,-1.60841472620027,0.139354350065255,0.312153744146171,-5.67882199904273,"unchanged"
"P07814",-0.788258278898915,26.4615011984469,-2.18326082307655,0.0544040453158844,0.196556550818679,-4.81430646747157,"unchanged"
"Q16875",-0.786335841912663,17.7000223913727,-2.01848213206113,0.0716523708765944,0.219864809265166,-5.07388313518817,"unchanged"
"P39023",-0.783662004887063,22.6519204554032,-2.32334695620623,0.0429516717379014,0.182870432258861,-4.58827469385988,"unchanged"
"P68104",-0.78350680056014,23.9957691891244,-2.43785521173803,0.0353690327753191,0.171255952676386,-4.40059744097758,"unchanged"
"A0A1W2PR48",-0.783354484699345,17.3000269545078,-2.25431507709042,0.0482675712711861,0.187828453972297,-4.70020193035012,"unchanged"
"O75533",-0.77988480497865,19.9087956525049,-2.43483677593539,0.0355509008904105,0.171255952676386,-4.40557349722085,"unchanged"
"Q8WU90",-0.77945665558574,18.9201670245979,-2.49068392042072,0.0323305635002158,0.162742611776367,-4.31327954309524,"unchanged"
"Q14527",-0.777527832891341,18.064023864762,-2.06718945477928,0.0660745207006444,0.212959606286969,-4.99795558470458,"unchanged"
"P28072",-0.777194447368789,18.124506965419,-1.8526591960562,0.0941538566826099,0.245910751402863,-5.32652983838578,"unchanged"
"P42166",-0.775728394809324,21.553552961306,-2.09275283794269,0.0633148853271094,0.207270842319509,-4.95782554928004,"unchanged"
"Q8WXE9",-0.772460153916818,18.4348470596267,-1.01651445755524,0.333753134543901,0.493469981107813,-6.39467250284877,"unchanged"
"Q9BWW8",-0.769433891063343,19.7179062730626,-2.51959684795972,0.0307783931851571,0.160546412587005,-4.2653194016099,"unchanged"
"Q1KMD3",-0.766994397458134,16.7682679512992,-2.05561869794724,0.0673609396407778,0.215363164656252,-5.01605724697822,"unchanged"
"Q86UE4",-0.764327631704759,17.7410291814773,-1.98042814076922,0.076317563416137,0.221981170044301,-5.13269071105453,"unchanged"
"P56182",-0.760168058577761,17.4766904782177,-1.97876704792966,0.0765275947066826,0.221981170044301,-5.13524706388572,"unchanged"
"P31689",0.758078538059223,18.5537677158677,1.42138048702576,0.186149053485875,0.362746962490037,-5.92884408783102,"unchanged"
"P78346",-0.75451366302233,16.867702928502,-2.09365425213428,0.0632196110057543,0.207270842319509,-4.95640708283228,"unchanged"
"P15880",-0.748683377676318,23.1464948297503,-2.16317086652015,0.056271404723032,0.197882158010235,-4.84634800269123,"unchanged"
"Q01130",-0.747185702967013,19.9997108106499,-2.16671257484437,0.055937784392705,0.197882158010235,-4.84070669865414,"unchanged"
"Q86YZ3",-0.742108050985301,24.4347705117853,-2.16035771735365,0.0565377594314957,0.197882158010235,-4.8508265668185,"unchanged"
"Q8WUA2",-0.740370741828968,18.5771467280194,-1.55280472677391,0.152047696785471,0.323826772900933,-5.75512791643224,"unchanged"
"Q0VDF9",-0.73762451504539,17.7237786539386,-2.24877621376109,0.0487207856036044,0.187828453972297,-4.70913846343643,"unchanged"
"O75306",-0.737453811649083,18.2873713299202,-1.67748761777871,0.124907977642649,0.290170983539023,-5.58190556341296,"unchanged"
"Q13151",-0.737256279052612,17.5065066889283,-1.43808833287718,0.181476601540743,0.359741227832976,-5.90730310106322,"unchanged"
"Q969G3",-0.731888152255749,21.573886544185,-2.39183481008411,0.0382440112816248,0.175085808699167,-4.47630208094036,"unchanged"
"P62917",-0.724199776208998,21.507587903702,-1.86195854508662,0.0927347900832011,0.244383446807495,-5.31262195568456,"unchanged"
"P50914",-0.723698924720054,23.1388528457185,-2.02695764027107,0.0706507071634148,0.219864809265166,-5.06072295639129,"unchanged"
"P36578",-0.722505750183526,22.6639490941933,-2.10102409157978,0.0624457808218971,0.207270842319509,-4.9448013331911,"unchanged"
"O00410",-0.72053771526064,18.6476466177963,-1.49170769415646,0.167157072812821,0.343515452385981,-5.83708462255217,"unchanged"
"Q9Y5B9",-0.716912098433887,18.3613760395915,-2.01037536629483,0.0726230253823062,0.221327315450838,-5.08644977628487,"unchanged"
"P78332",-0.716443031584284,17.8294574963856,-2.11539393136161,0.0609629121153655,0.207270842319509,-4.92212883238052,"unchanged"
"P40429",-0.716269303442182,21.3175831745248,-2.19397693049007,0.0534325471468175,0.195729753645379,-4.7971743239192,"unchanged"
"Q9P258",-0.703820610130155,22.2392675366908,-2.05187964054094,0.0677817103047578,0.215363164656252,-5.02189827765754,"unchanged"
"Q92945",-0.702564379067415,21.5011818147938,-2.17558297955882,0.0551105458192225,0.197516196216093,-4.82656382729637,"unchanged"
"Q9BUJ2",-0.695145072514592,21.0955968789937,-2.09209818952171,0.0633841638343143,0.207270842319509,-4.95885556114413,"unchanged"
"Q99714",-0.691751621709219,18.7106343787069,-1.4287763235257,0.184068201597076,0.362746962490037,-5.9193290748946,"unchanged"
"Q15717",-0.691578933304605,21.1663950281599,-2.13224490322677,0.0592669328935012,0.204242968740681,-4.89546986287064,"unchanged"
"P48643",0.690840205752316,18.3762507278855,1.86262954181101,0.0926331684345867,0.244383446807495,-5.31161715537604,"unchanged"
"Q8N684",-0.688373178415262,21.4067433176875,-1.91484650390367,0.0850351979491046,0.236619681249682,-5.2329105096844,"unchanged"
"Q9UMS4",-0.68573928962077,20.2053675475716,-1.68075705992155,0.124258824620673,0.290170983539023,-5.57726195441396,"unchanged"
"P10599",-0.683328404593819,20.7824147865982,-1.42108820729046,0.186231699492653,0.362746962490037,-5.92921945257634,"unchanged"
"Q9H2U1",-0.675296496713173,17.8294669804217,-1.87122924285529,0.091339875801192,0.244383446807495,-5.29872425552011,"unchanged"
"Q9NVI7",0.673023215753513,19.1758718076544,1.13275106506871,0.284194609664988,0.455350288335166,-6.27284144450316,"unchanged"
"Q14574",-0.665089958558358,17.7573053111919,-1.29911512254949,0.223550913732322,0.408157036082447,-6.08129579571608,"unchanged"
"O14744",-0.662668040682071,22.938293604733,-1.89385980706443,0.0880162923510077,0.240434749836899,-5.26466399638562,"unchanged"
"P11387",-0.655740415849873,18.3586745076862,-2.04579495344746,0.0684717884811017,0.216023670700941,-5.03139464163438,"unchanged"
"P49327",-0.655653017129687,18.2356962865611,-1.76544164334139,0.108473928704766,0.271487821562766,-5.45530602331388,"unchanged"
"P11142",0.655111929375895,23.9358160108175,2.02211187780972,0.0712217595751121,0.219864809265166,-5.06824984968184,"unchanged"
"Q15813",-0.65303179791589,18.060945431872,-1.67699176824702,0.125006696033552,0.290170983539023,-5.5826093879073,"unchanged"
"Q8WXX5",-0.652843409611755,18.6240768759473,-1.73700192662165,0.113558880067126,0.278002067049577,-5.49661544764195,"unchanged"
"P51114",-0.650987495407147,18.7004366884844,-1.85098046822568,0.0944121634850276,0.245910751402863,-5.32903697853049,"unchanged"
"Q9Y383",-0.647548803945256,19.5315364245332,-1.72309496887711,0.116123680687102,0.282426366651204,-5.51668772257743,"unchanged"
"P10412",-0.643114624816771,23.9692265443128,-1.77054196547573,0.107584322519979,0.270774025218823,-5.44786114217056,"unchanged"
"P47929",-0.63998552515924,20.14580610907,-1.46937400091403,0.172998072143969,0.347547696504476,-5.86653108379741,"unchanged"
"P62195",-0.63865684933646,18.5268896727372,-1.92026600290677,0.0842808459550942,0.235986368674264,-5.22468500061476,"unchanged"
"Q9Y285",-0.638454454017005,20.1399581454124,-1.97271834037597,0.0772970145689977,0.221981170044301,-5.14454809292102,"unchanged"
"P47897",-0.637857091304234,19.9530287494706,-1.55314692914512,0.15196656259604,0.323826772900933,-5.75466324526162,"unchanged"
"Q7Z601",-0.627980852833375,18.8684651243653,-1.74266526612732,0.112529275221025,0.277616609770417,-5.48841712632722,"unchanged"
"P09874",-0.626446222178913,24.7850663166701,-1.97343036388682,0.0772060654014398,0.221981170044301,-5.14345385012899,"unchanged"
"Q13573",0.624352250289331,17.3380294088197,1.63638087383986,0.133334246216041,0.304763991350951,-5.63986006713531,"unchanged"
"P34897",-0.622775062615524,20.1959536022279,-1.72039889521582,0.116626959443019,0.282426366651204,-5.52056915346247,"unchanged"
"P31025",-0.619647054758225,19.2901556706661,-0.907156752778744,0.386024299964045,0.547448292386256,-6.4994787487733,"unchanged"
"Q93008",0.617449187004187,17.2672723536827,1.99278985334804,0.0747715162465297,0.221981170044301,-5.11363824437662,"unchanged"
"P60709",0.610504941956425,25.4065073868508,1.83377118014198,0.0970982767692712,0.251445248512332,-5.35467578662584,"unchanged"
"P33992",-0.60986094907258,17.9594010569502,-1.57878968495063,0.145994418789247,0.319099655206785,-5.71966959263218,"unchanged"
"P05388",-0.607861946105466,23.2625787615163,-1.76127834036924,0.109205082527212,0.271799316512172,-5.46137498501109,"unchanged"
"P26641",-0.607236983115605,19.9732104179839,-1.1757668368898,0.267381633128025,0.44856301497688,-6.22518166732236,"unchanged"
"P05198",-0.605571141384786,19.1492521452257,-1.57869281542632,0.146016583297748,0.319099655206785,-5.71980242666814,"unchanged"
